avg_slope	err
59.855684826911876	51.000493982458366
59.855684826911876	51.000493982458366
71.60998195180069	57.31080508984454
63.278383533900104	48.355752911528114
58.44277643445676	49.635345802502336
58.44277643445676	49.635345802502336
45.41658020454468	33.7176560887869
43.95954549608554	32.36935384286525
82.86418301531846	60.42346349324956
75.36607940617196	51.32886683882533
88.38626974787812	60.37895405600854
65.66091939386222	54.021953612462184
76.07281760546208	50.25543344565963
91.47363565920077	61.18764569508859
44.043006503071894	30.199902585422485
63.221047552202144	55.04499710361178
63.221047552202144	55.04499710361178
86.86240773469176	60.13416615400919
50.33356733356733	38.886392529533
94.16733288235656	61.036859836880986
54.22856049004594	42.22117340450054
89.22109619120006	59.73319845346217
89.22109619120006	59.73319845346217
39.891582079103955	34.67265652058986
92.1303561226433	60.32597744075331
119.18692810457516	61.874474658312906
112.3070366905727	62.95461769520388
108.26409107578488	131.25706020339086
20.07699130601547	24.083960119292275
112.3070366905727	62.95461769520388
127.77325076682678	136.46777708904654
129.65643612852665	136.68598104800517
112.3070366905727	62.95461769520388
9.858850431348094	5.595609346534104
249.03384709059918	168.52292073957207
109.68626615537566	61.00971648808895
246.4812594373361	167.6283311458243
243.16566451961015	166.11221022048258
243.16566451961015	166.11221022048258
43.36307592472421	35.900437069869184
241.67654228229904	165.38413214376538
54.12644989541738	46.16257615020852
99.72247569926601	63.796462594598324
238.56713751335639	163.52526771236091
244.5653349190671	137.13211560433612
217.0015749225172	150.18863680150295
59.16713091922006	47.94067563254658
41.10240168910003	26.103280916187437
119.18692810457516	61.874474658312906
238.8307094567296	135.95344627880255
47.75351388412753	39.79763529658294
54.96316655579287	101.13186929450234
58.22904577691812	104.06160726995215
81.60291100447253	124.5872836893942
90.01764977091318	129.21238079592686
89.70495412844036	47.557881818103446
98.69479353680431	48.84434733200642
80.11758281761922	56.38635781541057
137.22215422276622	68.78620622316002
90.62376362193446	129.51125417294088
13.993068925683481	7.208748409857203
143.88898678414097	66.93845400540607
119.74823196605375	83.617225238239
129.8464491362764	65.66643790825067
30.73741794310722	19.652073504751225
143.88898678414097	66.93845400540607
143.88898678414097	66.93845400540607
26.145214521452147	20.061602037301228
107.73897497020262	64.44973467859566
48.01868756422118	94.86818486622934
52.73868818710775	99.22177347804707
135.82673557845752	137.28217522292243
138.04221177111373	137.42321507956606
237.89739680758905	135.55059348110066
144.66100461053142	137.88548078725862
235.27735373640914	133.80159558358778
223.73279045404226	123.67978421343363
143.3154899851018	134.32096194198985
211.0777638178461	114.4660092489128
207.7816553686501	114.84987994466468
207.7816553686501	114.84987994466468
211.8660508083141	139.83301037652046
122.95621306450717	135.3586358949944
118.24025132781614	131.72362911767902
103.8678777968812	117.86545418131344
83.09358124307848	95.86204570832433
83.09358124307848	95.86204570832433
214.89443469082215	113.3315531243127
214.89443469082215	113.3315531243127
252.0480593014032	122.31914489806886
209.89523000707715	113.32929813923859
200.03253975842176	108.30213580119644
176.66151260504202	103.94583312394494
298.29574984820886	145.31396709079587
224.03008885298868	127.31564295792359
166.68794021645766	103.445979318328
215.67440361057382	105.01349543166825
207.391942244993	98.15570199068041
178.7061790668348	82.59798401872982
309.594751450921	122.84632668509154
306.56290871043683	120.60554606830611
202.21987244041625	97.52111548240477
319.5782254607801	145.88720624114387
349.135320177205	133.00831605722595
195.65074626865672	81.2348882276317
272.9424572317263	127.20715008013798
157.866802236909	75.59503898886764
268.82430875576034	121.86671373245616
235.4684889901291	96.89743246420848
269.6515151515151	132.64516954055082
281.5143805309734	137.3218117057828
258.6505867014342	128.79119841870138
244.94759206798867	95.34115720193975
376.03921568627453	142.04327014202943
442.90909090909093	101.4745825765788
184.13302826029707	111.23869930325242
186.36816269617304	110.1766031088341
85.41944764096662	66.13118913849591
188.8705596450281	113.12475268205509
185.9915080284721	113.22039731879167
186.36317404012343	115.20248989672072
188.4229560343848	115.04351917508625
172.50439006164768	96.72533559275465
168.5868161815623	107.453843029383
177.16194759923536	113.66568788495526
157.7394100377464	104.6964553380917
157.81590431550023	89.28362885876795
127.54307518371962	101.20045793208632
107.9898780334465	87.45173416022416
205.13551025881722	105.45710140601639
114.6388111623686	75.58414925347618
158.02234417875343	87.87757276078959
181.2019607843137	88.7909109168042
119.80662078007211	92.16257780273075
172.9548295789598	114.21734334834306
248.62147439777266	103.3378830882813
157.29731092436975	105.91161554384014
123.70017543859649	72.00947058045082
172.8695652173913	101.72265356455014
172.31487397941072	84.49476353851058
187.64769258394685	109.20944430317795
164.45284798189363	88.72444057744785
199.78049268976568	104.12006465893558
210.7701054372545	83.3663627974778
173.57383504703566	104.94297485635032
64.80734767025089	57.36003787962065
163.63351623228166	89.35693414600031
177.4696183206107	95.62504363276786
94.45397423814012	83.05048521631637
194.3860162601626	85.37895318485599
95.86873259052925	72.53361202661993
135.10101718695194	71.24897021613509
114.02798880447821	75.30078363678213
188.32854864433813	92.26812975570009
103.29561781609195	85.32374925565455
102.63941128372853	72.55902036198181
137.27715500579822	85.48241312875925
79.06260434056762	61.515850289896015
133.1041474654378	72.77355337200851
215.76660341555979	90.84213704433324
152.78571428571428	82.94793484609595
162.81682496607868	88.38391592280723
175.18865336015267	197.78142537038062
175.18865336015267	197.78142537038062
177.84703881217322	198.12503562748282
191.9846746628888	201.15715203853495
191.7877094972067	86.07048865988831
186.0525202827961	199.73300010248295
197.9338679167371	204.66800339860825
158.14273648648648	89.30801354181084
197.9338679167371	204.66800339860825
187.51892038980256	191.58846953594585
187.51892038980256	191.58846953594585
216.5221428945485	208.64801345297985
166.22344013490726	82.88074798652141
139.2394999244599	143.14620838490998
317.57092184759307	226.13127159490315
357.15048511649394	209.72391272741308
364.5072057334268	196.44470665714547
401.38282380607814	175.37532123090284
160.34109221128023	82.0590368160556
403.26440177252584	168.90920675140265
438.7004383828544	189.70173697389959
427.4763643540906	188.0780395281437
382.1317618944167	161.2209509384271
171.2790126489009	73.2369859727823
209.88299024918743	94.91514284660279
342.3057226987582	183.86606699814647
349.1139175257732	158.8787426464569
432.52933392148213	186.5711204867694
172.4616091954023	82.80200619974465
132.32670807453417	92.24356060104522
233.890350877193	92.83549247054489
164.9806835066865	101.76941101910231
338.15795868772784	171.48578839806868
211.3245320855615	98.14872361352798
423.76171605789114	186.89521773280356
88.2521274789139	67.85706945834109
162.21612349914236	79.74903470786938
166.126213592233	86.51943862921864
379.5462962962963	159.28880397023053
175.18865336015267	197.78142537038062
425.5539244470542	191.74787797182603
413.3395728341733	155.50382744975045
199.67307212378338	100.44516705021164
163.9062099871959	78.16064624660085
310.86257411928847	135.68926399036914
109.51233131689158	53.75626473049184
401.40346534653463	143.24414592274388
281.0628078817734	136.40237943294773
105.45382722051718	95.4055406183605
172.11070308564743	130.72732275152148
282.40420843107984	168.991509292026
381.3625	145.9149655558235
226.3859649122807	91.63743667027546
150.33333333333334	61.303987323734646
171.5699122145758	145.93419174935138
207.96969737745064	166.21463263966118
287.93840780190897	168.72332442254358
215.91990300910282	117.26765418995399
173.1909396725723	125.46859474838931
185.55142445508204	147.62290740248562
332.7547819433818	176.12949848156956
273.34875061244486	143.14409843411048
297.46767858008826	157.26957706255894
205.85307740056342	151.1385410993264
131.39012770137523	103.43114558531022
245.10294999727358	135.13938338215794
207.39060442848594	129.64786402841355
262.00832667199575	151.6078058158701
77.98231259186673	47.35821512358851
269.0400906157754	150.20482801903523
267.74271844660194	130.23121702432832
296.6960336646074	147.78089755254996
200.05311778290994	111.83709241577162
223.39714949964622	129.54450302975434
255.76008991519362	145.94162381211086
277.67582608695653	152.04505560635292
170.3089777572894	94.09579924974938
178.30357792601578	141.1280535690156
278.544182709554	140.13985071865235
210.57846968360016	121.42562684454948
191.35147958546634	117.03243933313789
259.89494163424126	131.53159909017663
201.2814895947426	145.83296576398
286.37801309739444	156.57648118656707
177.62894887995404	132.20984977672603
145.34875813128326	116.66982361374531
229.44901669145597	124.56102027590107
343.75549305677623	157.48478086608168
272.0044881384911	138.7069037683533
264.27739920499715	159.60424463382535
234.48053097345132	113.45029083575889
262.21989365029714	153.2418336456712
148.521388716677	91.28765171880825
209.2451569806279	105.47756898616065
80.39691885788031	47.73954281216828
141.28397924421466	164.75368086026342
225.6994938465096	156.5516777371476
305.82364952184025	194.12858852787102
125.83466883969396	96.14475369986509
112.17089690574647	95.66633165957116
96.4252197049101	84.05598967953439
313.7529411764706	202.7313264937342
199.9809912536443	143.5642469904891
127.09481037924152	93.29101180378215
157.42322764517277	74.01582114653299
189.14883822884698	119.52972964124216
211.3748140803173	162.24745259730443
258.23728813559325	159.62839885915258
63.39401820546164	41.01913953170572
250.6447348383608	172.03555647845576
223.31197116412622	148.15543890717515
365.1460823373174	175.40170773327202
411.6334229587357	210.73479305846834
422.39642843841943	271.40936497566037
419.5088393543428	195.58464565814702
300.61969557195573	151.39425213560682
521.0522875816994	152.1699963013005
328.9776833347185	190.93127620836665
326.544850096425	191.6448524403049
338.4356038022386	188.85159732392506
332.93179075964	191.1742469856674
295.07934041791333	192.00439467705746
523.589928057554	161.8166260849948
487.14814814814815	131.32109572895925
309.9334168522643	180.7834350282921
490.73333333333335	175.07054988174747
548.9107142857143	123.25410216823902
520.6	132.01447732056596
455.5621166271367	194.34034729056475
374.83266129032256	157.91342156024237
280.50615510531327	165.13340923009522
202.95385882999176	142.01507960846004
306.7977331322664	169.03643297528663
27.497081147329492	23.881290024395273
48.423960036958896	57.87935920017915
27.388670375675655	28.41159629233704
27.388670375675655	28.41159629233704
24.36467723246725	20.93581293791278
24.36467723246725	20.93581293791278
22.923685347453777	18.61555674134026
21.099712652190657	16.00489216827493
19.588182919011327	10.30200578114471
22.161754810927196	12.972013742331017
22.125095559107653	13.038908082802466
13.8	3.7263540204487127
132.3707445640237	146.51246139322197
16.43979591836735	8.560274066473548
15.277777777777779	5.654831932339505
66.2078138590896	114.5111636956056
13.8	3.7263540204487127
48.32283250442654	79.55620389608714
36.36323126566383	50.205515661373084
36.36323126566383	50.205515661373084
30.81627517271792	40.40350300510834
34.08333097321741	43.74547294651839
67.13374941035596	110.8222069032908
33.56283576843902	35.87605068573704
45.6911949342213	59.96034286914674
95.63069435431538	105.91073291313941
19.9383932020085	11.091971835290163
137.46221760581668	99.41823666590874
71.47118097541313	81.76767562584449
161.0515070043866	121.38218354532872
69.10641940085593	78.45156174650769
111.58928911759101	121.12450304502704
60.494773519163765	56.48816983959315
71.20669207962727	122.534968590778
41.52885124404447	51.80389427252442
124.69095966620306	107.73847338200922
111.75282392026578	101.87871979152376
46.87258007743752	34.92580603880997
156.36876763875824	126.84471077784784
29.953683281870312	33.16096939008997
160.20145903479238	132.8771806211223
49.43399674608304	54.199487683261445
18.71811112949351	8.66086113010958
96.06285003111388	116.38883239573558
96.55425601039636	95.6051842115765
34.91728220306267	35.036786639198766
23.5206772212519	34.52924954424152
267.9377777777778	197.1001009510391
218.13793103448276	105.37339248337521
168.48554484803557	150.9217351954153
207.5984555984556	66.90384861012025
141.49313962873285	102.154511292713
309.0247524752475	169.40837756510717
33.9290800341783	38.356955228379334
180.90536585365854	112.32622786028259
151.71065989847716	129.88983769643878
18.763789640069813	9.354607572686943
195.2701030927835	93.65890749158747
121.56734006734007	102.31813798081234
121.88172043010752	71.8019712441695
185.4341637010676	91.46239171452227
105.58021390374331	58.27886369317643
132.04310344827587	108.37229984410754
105.20797720797721	66.08475554070978
143.81425891181988	73.30742522619207
165.1104565537555	121.09164668299346
86.94978165938865	81.51862555798219
196.84615384615384	129.04706691706613
184.39741518578353	136.06446118838642
175.54696132596686	115.39648124104929
281.79145728643215	169.13354307420275
175.54696132596686	115.39648124104929
155.04	115.10454053092832
86.76091476091476	48.88365237133442
139.40899357601714	132.2334786667711
55.393900064892925	56.98180914114234
61.19915395747523	59.68575249413205
199.5257731958763	88.5041166398
217.46719160104988	187.33890511088393
268.04395604395603	124.85368433026913
38.16576086956522	19.79547250874725
223.7037037037037	143.73723122991356
310.23809523809524	128.07533730286966
162.59683794466403	138.8416489459313
193.353488372093	119.65681329011885
113.3157894736842	101.73313406556203
193.23529411764707	135.65277557728643
75.93442622950819	49.11733054606262
118.74157303370787	69.7687104021846
108.07553956834532	107.53252902682736
111.9658851657567	107.98031185223552
213.32867132867133	141.98431654234508
87.76470588235294	61.69125459290147
160.6728971962617	84.74999590370498
188.37755102040816	100.85107069297803
260.47945205479454	91.33654337257975
105.71212121212122	44.38425401718502
42.92982456140351	23.241634170110395
126.27777777777777	68.66281206742329
92.42038155498035	60.4153438337837
147.05736070381232	113.63318742638707
272.3	99.5820346882562
16.95	6.762707337029733
188.4	98.16173549703302
15.157894736842104	10.34012227466246
145.5625	62.71307014224919
129.55798192771084	101.2674414336906
301.8181818181818	94.73522911970835
46.807902169300945	39.83973602359151
86.95020732880604	76.86128614735783
48.95404542670325	36.78831699302451
49.48228409946092	36.96978391908738
89.56847916054788	79.10577999907983
91.34495341670677	80.37854039904322
95.72494870782242	84.81961609162315
42.91817425026903	45.33280604339483
83.04986443475185	60.50404195715129
83.21469527822423	60.53615109065195
22.393305439330543	20.883226222948363
11.67742131461598	7.4061322387026705
12.405427069665656	10.638627043731315
13.453705200983855	11.854086248118488
13.48317401423995	11.892942543928298
31.86594695681741	39.09120937975746
31.219630915566075	38.66862705438756
36.95747170726834	49.16052775513621
17.166159428772094	9.090393368168568
21.13353267211202	10.150549700787858
87.57511247668167	62.71645295974073
49.35588063194851	61.87261209310285
86.33368146214099	77.19068985259428
94.37844095703628	62.51122454709888
75.3091684434968	64.34720526740165
132.38947368421051	54.657698207238525
81.24239615805881	60.56833098873377
31.269206900831573	28.46884368661714
112.69946452476573	65.17389404043196
114.0277569392348	66.1137797638783
78.16017897091723	71.74309039042237
72.8448560959397	46.10123057862582
73.38265455148296	44.000866578954
15.158843053579895	9.81812277901047
77.89523115599962	57.42241803615804
29.431104493773688	25.77627062388845
64.98384286393157	38.19173650985471
56.61896713615023	49.92868671801096
54.727836702021214	30.08203308545806
73.84168514412417	47.16983034652229
103.3489381137246	58.69092497100455
80.57193312926772	61.56577191056882
35.7671272308578	18.455139388845673
51.894907271121575	44.38852145359447
88.4340085942296	63.43510850506492
77.13500553301365	54.56171761201284
30.77082434182132	20.882694281010693
51.50833937635968	53.21273851234715
19.356228172293363	19.1120787720097
17.095611285266457	13.896181992135602
111.01886792452831	46.339255067730875
76.70638297872341	61.464003099637004
73.985	46.522105568564534
367.1711623344777	177.26639974645587
75.8875	34.25670526110052
22.084967320261438	10.244990889273325
44.878787878787875	34.72459284836683
98.08080808080808	81.55387311310547
38.27368421052632	23.81821317469861
45.172413793103445	20.03517777453822
32.1	9.513978635338857
26.2	11.19780822710003
24.804347826086957	11.020424604075213
44.425	10.808086953283803
26.951219512195124	7.9967218893500185
22.923076923076923	9.884556309784246
29.37142857142857	11.56588725084071
114.75	43.73124087619089
31.764705882352942	15.023333010998535
357.10224814222556	178.03732796025503
72.77142857142857	16.63993374259595
144.88571428571427	52.470592003617455
56.4375	22.138766903330456
122.75	42.810912084985844
44.28125	38.66667680524524
63.193548387096776	43.347756077901515
59.5	20.858091954922436
29.46153846153846	8.401098829228326
44.625	13.605665380082762
124.24	61.690274760289405
43.5	14.711722625467612
27.333333333333332	12.920043971747312
22.608695652173914	7.924295956308174
72.56	33.001363608190495
22.12	7.601096412141256
36.91304347826087	20.346795690271726
102.25	32.446946664148335
77.3157894736842	34.92540086714817
27.9	18.04643134280366
109.77272727272727	44.32448728592552
377.69775480536265	162.38572417301782
101.15789473684211	43.83841942342196
31.88888888888889	16.032646432638217
35.904761904761905	8.763017527682813
47.1	18.145319825755273
48.0	16.214191315017842
453.74989931534435	223.5452493799328
87.0	33.18211312708923
97.8	39.76192307114672
81.8	22.215689098141052
111.05263157894737	48.98806394783044
67.2	35.78238319855765
118.85	47.548617778349545
128.57894736842104	52.29331356182025
102.89473684210526	49.6911513885097
45.26315789473684	20.792205017113606
44.0	7.05691150575094
50.833333333333336	18.487674749601663
22.647058823529413	7.079381827449592
84.11111111111111	28.90733448327785
134.41176470588235	25.845838213166477
46.27777777777778	12.809948135797821
159.05882352941177	58.1285972953882
39.8235294117647	11.996016495683302
45.5	17.727567985109143
35.38461538461539	11.665750879808106
32.857142857142854	8.254868693253524
12.4	5.594640292279746
277.2135997703579	185.02262147061936
217.8624967633715	168.06194927232787
211.14239292948778	168.68293871924635
205.6883469170362	165.48258866761063
201.66019185406512	162.0067802630782
201.6579943890196	162.00492053635335
188.69280439134988	149.76821809192086
323.2914389799636	101.81987439674369
437.4685863874345	154.09522199040015
409.5963133640553	143.3782162726449
509.30684104627767	210.6659306911267
278.1682692307692	101.84588884805727
335.65970832141835	144.59706294195854
405.49171270718233	139.0090901531846
260.13440794685846	136.54368070885806
261.7730485460971	136.8072918228365
386.30852332261446	175.7558880693461
311.69198312236284	123.93491292499009
174.70663175386474	93.34802894996061
269.4757818181818	137.44398043426045
324.7384199533112	147.33056630092634
312.0357941834452	94.83347958623517
351.89894495995935	154.15073945640424
351.89894495995935	154.15073945640424
326.3816177413152	137.43189602955002
464.5931034482759	166.2886903062158
277.2632293080054	156.91123129108874
406.44974585997704	191.12495975509904
383.07532908704883	176.6493866136778
330.4974226804124	115.58534322987344
255.64247559403205	134.83728662655327
313.29834254143645	116.6186065176842
437.8975903614458	161.21006922150016
385.83516483516485	123.40279699119588
530.1641791044776	153.73704399858215
247.3818289201693	154.0505832185016
364.0986881694548	162.0883003956318
292.7797645656385	136.85484085438804
281.69117647058823	109.7786453084544
247.56363636363636	77.76787960104798
400.1864406779661	126.49689577440657
480.48275862068965	151.6030413733841
435.0869565217391	92.21371941478762
406.2888888888889	93.9062932885327
312.9130434782609	92.2496193516884
374.7560975609756	90.58829408036253
384.2631578947368	66.96088585075715
305.504023880597	144.07559573346393
317.13939018408075	141.416764718316
332.8168193172356	143.75495154189628
288.4829976775625	168.5050247179129
239.89309626962245	149.12747827350964
144.4321592649311	116.82618914171498
204.18000026627257	164.6747847152922
238.65413819286258	106.26060934479207
136.68835276045903	102.74721354146763
294.8809461529838	170.1995132658606
226.39966517857144	117.01079931757008
294.8809461529838	170.1995132658606
226.39966517857144	117.01079931757008
204.67528002006995	165.8275494917628
174.3011044371246	117.39074756181199
289.0007447864945	170.07489067219365
306.90207650273226	196.66033485273167
170.6502801730395	129.63609620807256
179.0148442495661	123.81635624440594
133.33838478915663	114.0341517019634
200.53855903935957	129.376866591564
171.72202664765385	113.41304788113803
189.77649422400805	113.77245768755058
291.8666546697859	132.7905399067523
106.87337278106509	113.2428770838047
175.09093042355977	105.3274230956193
268.6250665956313	130.28236570299887
208.42891028324263	120.85422971864094
231.39039753639418	128.58640338743135
191.66913229018493	120.5245662219239
294.31443994601887	132.32761829316198
156.58652246256239	118.66279253828603
119.63115577889447	77.12912464810563
234.6582853680703	134.03606089395583
120.94032983508247	104.65852882665568
191.59335443037975	98.13211169040305
266.94925213675214	131.16780530103253
262.2561547479484	132.20235768895782
229.92135511191773	115.15581552825954
157.0018575851393	127.42534076339054
168.34817275747508	116.13801961194717
180.27941176470588	114.91678691557912
342.7	136.01680646305363
232.35274725274726	106.93256754770871
194.47909604519774	122.03921956610553
153.29082240762813	125.71203901528332
129.79935622317598	71.123479859609
243.9655172413793	87.38154543585631
293.3560606060606	117.09279490254674
127.37517241379311	71.06696663978599
166.47	96.65631909000369
222.9214501510574	109.10925221502814
49.76056338028169	40.81471524410627
261.870458135861	116.02847327304875
167.92095588235293	125.14908679124721
343.3794117647059	119.80623559793762
267.7340425531915	120.05779750862426
156.5591836734694	89.78513495199121
219.6818181818182	80.63424717935808
34.390625	21.503427441509956
426.5596330275229	137.0434799341314
253.30041152263374	120.05973388205784
64.67708333333333	24.804708717527884
81.08510638297872	36.73785647497222
418.4520295202952	138.86857477024822
219.4	83.82899259802662
466.8181818181818	155.2470081668237
142.83333333333334	68.3737278979775
257.58861788617884	119.63716450806594
360.52095808383234	158.07412836982604
97.66177818515123	51.44979022211244
204.33817427385893	108.53838890502504
181.0	33.7564808592365
336.64	107.65357525020218
76.70833333333333	29.7839746328044
181.35406698564594	69.2617043427025
178.71428571428572	53.64610667983989
411.8157248157248	142.34343381812846
221.0	19.28730152198591
440.11082474226805	192.85618903723062
154.85714285714286	34.52742181430373
322.38953488372096	128.30314188161046
95.125	26.3562136886162
430.6744186046512	165.1767984229938
259.6028516307952	116.61113846985785
225.82790110263758	110.55661818288435
155.55565610859728	86.83625315306945
84.43108504398828	38.717666984987524
186.16666666666666	32.220593828585265
222.2994011976048	81.29784449270399
304.86046511627904	77.16327197984582
281.3481012658228	100.27897133308389
262.5	72.8219985873834
364.958041958042	125.8820318895586
274.8235294117647	71.20940536028023
84.75	67.27755317843126
364.958041958042	125.8820318895586
294.2142857142857	92.43973385727804
23.247943471841385	24.726979554577547
470.42910447761193	150.00521405401147
217.95555555555555	77.77277636853344
394.54924242424244	135.29417827914835
181.85714285714286	48.837024326375015
24.56021082126893	25.152084655927656
184.50597609561754	104.07179716015008
287.45454545454544	76.68293635009505
202.0	56.302753041036986
235.46303501945525	92.53491526075535
340.48920863309354	100.63201488062542
235.46303501945525	92.53491526075535
509.3953488372093	149.90608615295673
27.09075081610446	24.62588670964615
302.6932773109244	103.56714956675546
182.42331288343559	72.95752998525683
328.13793103448273	119.94092316017375
263.8536585365854	104.60008627520575
246.4913043478261	95.89576497765336
272.90909090909093	71.56070268854965
308.66367713004485	115.22652534540197
497.6666666666667	141.082245516578
182.71291866028707	69.02747415395615
544.3333333333334	155.75255904518167
300.23	136.01691108278598
371.1240310077519	177.83111755574168
66.40104166666667	28.351581005406175
476.72151898734177	164.67636767143603
537.3048128342245	174.81965554810878
428.98333333333335	142.4742337509248
335.3468208092485	159.86529923569313
552.0657894736842	190.1938895286468
415.1657142857143	114.69109422093791
484.6413793103448	143.51029172647384
370.5141242937853	128.99167993538438
45.888888888888886	31.823808528710554
500.0469798657718	137.49989363978537
349.4954128440367	114.05681039412632
298.1513157894737	125.50157698639408
365.27777777777777	163.73150648548437
354.9527559055118	123.06417594521514
363.2403100775194	139.33266033993283
129.77528089887642	48.5238350075574
457.06666666666666	150.4368022149971
131.2	43.358454256990704
610.7466666666667	159.41710489572108
360.43037974683546	99.31156406756593
347.1	59.311700176084805
372.11290322580646	136.56729618819585
301.98214285714283	103.84980256845216
549.1290322580645	71.79774459572012
457.85185185185185	191.9489326158262
406.57142857142856	139.64314638869084
290.8510638297872	118.23759769934952
222.08526000157815	126.26045842209696
196.29432805314258	108.46915459469304
79.39314322332585	57.50635029946185
117.37687861271677	50.01355299617514
164.8	66.2668008046932
209.55555555555554	49.74713838782868
122.21832061068702	48.96678303924035
209.14285714285714	66.61688617617551
160.71106851940584	111.2618437668005
111.4087591240876	39.82896425092983
139.47457627118644	57.15471757669624
158.19417475728156	72.00218654801152
181.0	NaN
271.0	56.568542494923804
88.0	NaN
144.83093301880936	122.95692856032683
97.59787056754004	93.20438410907887
188.40117834024574	124.71009995934513
79.01194311981784	78.64557965215444
178.60657608131936	121.83704664287716
42.05930716948038	33.6931214594464
84.75616619764939	64.21726087926788
58.26052769526472	46.40693248045039
249.16923076923078	130.31123431408952
40.795305964997766	49.37420035693012
41.221883640878055	42.45990268948784
41.06850919516118	41.83305116268284
35.38483310121749	36.79333332990724
31.862812812812813	53.310122555590326
32.77683401861069	55.19164712844378
34.60797231245636	57.90346801415078
29.55616894783262	57.868063289176476
37.74595588235294	57.35239159541195
36.89309210526316	58.72076631650807
57.65625	58.70540552798779
250.66666666666666	43.684474740270524
108.85253721050515	65.49376631321319
14.197	11.037094884426299
192.25	74.06472394691912
95.33333333333333	27.42869543622761
15.41862567811935	12.884842079543398
119.5	3.5355339059327378
11.0	2.0
78.33333333333333	52.84253337353664
46.506821627084385	69.8560728136967
44.25301204819277	71.20337880876184
66.50452196382429	47.8360495135371
33.375	9.515964030437033
77.25	35.045888285422095
14.870799103808812	9.495599179120946
170.2	41.31222579334113
317.5	77.5220398768419
311.89969854754725	132.12641940355726
46.753954305799645	66.62195361070793
14.759770114942528	8.82607758388245
128.0	21.213203435596427
19.0	NaN
99.0	74.95331880577403
NaN	NaN
NaN	NaN
46.0	NaN
NaN	NaN
107.84239262906449	69.28680504547332
82.43291025609057	58.89544476375574
108.48624695343905	71.28605103554982
102.26996210936142	67.96199095244499
115.53116923395017	74.0473526013036
114.83317535545024	88.65960874507485
407.14285714285717	228.81986369348255
27.504007308666583	59.83734662233341
407.14285714285717	228.81986369348255
258.2121212121212	115.37242889219613
258.2121212121212	115.37242889219613
125.11764705882354	87.75094394929818
171.55882352941177	62.67433440024209
69.8670174383644	61.90830305585412
169.85185185185185	60.36982416336551
176.2173913043478	77.56929835592707
441.8666666666667	127.29149150482843
441.8666666666667	127.29149150482843
114.28719560094265	81.06681739293187
28.262165097013447	49.53734022508745
79.30685920577618	44.09989142611717
32.412077402396235	39.540607898058525
16.989767978094825	15.84769326687485
42.47563779699989	62.54157964702176
166.82480885949445	181.20716563045093
165.15143200137197	182.91884290647903
291.70934835566385	214.0112945456111
25.0	9.899494936611665
28.594942855656335	46.761439767597906
105.14864864864865	43.26081539723639
20.265861027190333	8.027717934832669
194.9674075792404	119.61681628138581
165.69521847555026	106.9167280610999
222.181026602066	120.95629897559584
253.66985526534685	133.99960102582753
219.31940329007867	118.06467584737858
225.45734332642323	104.65847879320522
164.25550366911276	79.0659299517124
139.40409115377713	79.74038544901883
265.24446786090624	152.71227755804335
